"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'message/imdn+xml')",[96636]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/vnd.httphone')",[48280]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/x-msmoney')",[78487]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'audio/x-mp4a')",[85598]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/x-elc')",[75756]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'audio/evrc-qcp')",[83661]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/vnd.tao.intent-module-archive')",[69434]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/vnd.motorola.iprm')",[53863]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/vnd.crick.clicker.keyboard')",[41326]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/scvp-vp-request')",[36257]
"('Description.java', 'org.junit.runner.Description', 'getClassName', '(.*)\\((.*)\\)', 'charstringEncryption(org.apache.fontbox.cff.Type1FontUtilTest)')","[629, 660, 691, 1223, 1261, 1299, 1665, 1696, 1727, 2275, 2301, 2327, 2604, 2628, 2652, 3287, 3318, 3349, 3645, 3669, 3693, 4457, 4744, 4774, 4804, 5125, 5153, 5181, 5908, 5943, 5978, 6314, 6342, 6370, 6894, 6922, 6950, 8183, 8218, 8253, 8629, 8662, 8695, 9537, 9577, 9617, 10003, 10036, 10069, 10653, 10681, 10709, 11008, 11034, 11060, 11741, 11774, 11807, 12123, 12149, 12175, 13024, 13056, 13088, 13431, 13461, 13491, 14264, 14301, 14338, 14694, 14724, 14754, 15316, 15346, 15376, 16695, 16732, 16769, 17167, 17202, 17237, 18125, 18167, 18209, 18615, 18650, 18685, 19315, 19350, 19385, 19761, 19794, 19827, 20669, 20709, 20749, 21135, 21168, 21201, 21803, 21840, 21877, 22275, 22310, 22345, 23233, 23275, 23317, 23733, 23773, 23813, 24217, 24259, 24301]"
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'video/x-ms-asf')","[89984, 106603, 106773]"
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/prs.plucker')",[34837]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/vnd.ecowin.chart')",[43606]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/wordperfect')",[71940]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/edi-consent')",[28577]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/x-vnd.oasis.opendocument.text-web')",[60668]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/vnd.lotus-organizer')",[51756]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'video/vnd.nokia.interleaved-multimedia')",[105748]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'audio/vdvi')",[87193]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'audio/vnd.cmles.radio-events')",[87649]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/x-director')",[75414]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/andrew-inset')",[26867]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/vnd.wfa.wsc')",[71713]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/vnd.fujixerox.ddd')",[46513]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/vnd.gmx')",[47026]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/x-font-speedo')",[76326]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/vnd.curl.car')",[42010]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'image/x-wmf')",[78430]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/vnd.ffsns')",[45544]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'image/vnd.djvu')",[92145]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'image/x-raw-minolta')",[94757]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/ocsp-request')",[33072]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/mosskey-data')",[32219]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/pdf')",[33641]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'audio/lpc')",[85371]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/index.obj')",[29831]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/cybercash')",[28064]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/x-msclip')",[78147]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'text/vnd.iptc.nitf')",[101305]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/vnd.wap.wmlscriptc')",[71599]
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?is)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'audio/g726-32')",[84573]
