"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '([\\s\\S]*)\\((.*)\\)', 'convertToXmlAndBackToRawData(com.sapient.ipv.domain.RawDataTest)')","[118, 594]"
"('RegexPatternTypeFilter.java', 'org.springframework.core.type.filter.RegexPatternTypeFilter', 'match', '.*\\.RegionRepositoryImpl', 'com.sapient.ipv.repositories.ManualRepositoryTest')","[32709, 83953, 135197, 186441, 237685, 288929, 340173, 391443, 442687, 493931, 545175, 596419, 647663]"
"('RegexPatternTypeFilter.java', 'org.springframework.core.type.filter.RegexPatternTypeFilter', 'match', '.*\\.RegionRepositoryImpl', 'com.sapient.ipv.repositories.TicketRepositoryShould')","[32464, 83708, 134952, 186196, 237440, 288684, 339928, 391198, 442442, 493686, 544930, 596174, 647418]"
"('RegexPatternTypeFilter.java', 'org.springframework.core.type.filter.RegexPatternTypeFilter', 'match', '.*\\.UserRepositoryImpl', 'com.sapient.ipv.repositories.AccountRepositoryShould$1')","[24465, 75709, 126953, 178197, 229441, 280685, 331929, 383199, 434443, 485687, 536931, 588175, 639419]"
"('RegexPatternTypeFilter.java', 'org.springframework.core.type.filter.RegexPatternTypeFilter', 'match', '.*\\.AccountRepositoryImpl', 'com.sapient.ipv.repositories.AccountRepositoryShould$1')","[16270, 67514, 118758, 170002, 221246, 272490, 323734, 375004, 426248, 477492, 528736, 579980, 631224]"
"('RegexPatternTypeFilter.java', 'org.springframework.core.type.filter.RegexPatternTypeFilter', 'match', '.*\\.UserRepositoryImpl', 'com.sapient.ipv.repositories.RegionRepository')","[24710, 75954, 127198, 178442, 229686, 280930, 332174, 383444, 434688, 485932, 537176, 588420, 639664]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '([\\s\\S]*)\\((.*)\\)', 'com.sapient.ipv.repositories.ManualRepositoryTest')","[362, 359711]"
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '\\Qipv\\E', 'ipv')","[1537, 2209, 2881, 3553, 4225, 4897, 5569, 6241, 6913, 7585, 8257, 8949, 9645, 10341, 11037, 11733, 12429, 13125, 13821, 14517, 15213, 15909, 17144, 17840, 18536, 19232, 19928, 20624, 21320, 22016, 22712, 23408, 24104, 25339, 26035, 26731, 27427, 28123, 28819, 29515, 30211, 30907, 31603, 32299, 33534, 34230, 34926, 35622, 36318, 37014, 37710, 38406, 39102, 39798, 40494, 41699, 42359, 43019, 43679, 44339, 44999, 45659, 46319, 46979, 47639, 48299, 48959, 49574, 50236, 52781, 53453, 54125, 54797, 55469, 56141, 56813, 57485, 58157, 58829, 59501, 60193, 60889, 61585, 62281, 62977, 63673, 64369, 65065, 65761, 66457, 67153, 68388, 69084, 69780, 70476, 71172, 71868, 72564, 73260, 73956, 74652, 75348, 76583, 77279, 77975, 78671, 79367, 80063, 80759, 81455, 82151, 82847, 83543, 84778, 85474, 86170, 86866, 87562, 88258, 88954, 89650, 90346, 91042, 91738, 92943, 93603, 94263, 94923, 95583, 96243, 96903, 97563, 98223, 98883, 99543, 100203, 100818, 101480, 104025, 104697, 105369, 106041, 106713, 107385, 108057, 108729, 109401, 110073, 110745, 111437, 112133, 112829, 113525, 114221, 114917, 115613, 116309, 117005, 117701, 118397, 119632, 120328, 121024, 121720, 122416, 123112, 123808, 124504, 125200, 125896, 126592, 127827, 128523, 129219, 129915, 130611, 131307, 132003, 132699, 133395, 134091, 134787, 136022, 136718, 137414, 138110, 138806, 139502, 140198, 140894, 141590, 142286, 142982, 144187, 144847, 145507, 146167, 146827, 147487, 148147, 148807, 149467, 150127, 150787, 151447, 152062, 152724, 155269, 155941, 156613, 157285, 157957, 158629, 159301, 159973, 160645, 161317, 161989, 162681, 163377, 164073, 164769, 165465, 166161, 166857, 167553, 168249, 168945, 169641, 170876, 171572, 172268, 172964, 173660, 174356, 175052, 175748, 176444, 177140, 177836, 179071, 179767, 180463, 181159, 181855, 182551, 183247, 183943, 184639, 185335, 186031, 187266, 187962, 188658, 189354, 190050, 190746, 191442, 192138, 192834, 193530, 194226, 195431, 196091, 196751, 197411, 198071, 198731, 199391, 200051, 200711, 201371, 202031, 202691, 203306, 203968, 206513, 207185, 207857, 208529, 209201, 209873, 210545, 211217, 211889, 212561, 213233, 213925, 214621, 215317, 216013, 216709, 217405, 218101, 218797, 219493, 220189, 220885, 222120, 222816, 223512, 224208, 224904, 225600, 226296, 226992, 227688, 228384, 229080, 230315, 231011, 231707, 232403, 233099, 233795, 234491, 235187, 235883, 236579, 237275, 238510, 239206, 239902, 240598, 241294, 241990, 242686, 243382, 244078, 244774, 245470, 246675, 247335, 247995, 248655, 249315, 249975, 250635, 251295, 251955, 252615, 253275, 253935, 254550, 255212, 257757, 258429, 259101, 259773, 260445, 261117, 261789, 262461, 263133, 263805, 264477, 265169, 265865, 266561, 267257, 267953, 268649, 269345, 270041, 270737, 271433, 272129, 273364, 274060, 274756, 275452, 276148, 276844, 277540, 278236, 278932, 279628, 280324, 281559, 282255, 282951, 283647, 284343, 285039, 285735, 286431, 287127, 287823, 288519, 289754, 290450, 291146, 291842, 292538, 293234, 293930, 294626, 295322, 296018, 296714, 297919, 298579, 299239, 299899, 300559, 301219, 301879, 302539, 303199, 303859, 304519, 305179, 305794, 306456, 309001, 309673, 310345, 311017, 311689, 312361, 313033, 313705, 314377, 315049, 315721, 316413, 317109, 317805, 318501, 319197, 319893, 320589, 321285, 321981, 322677, 323373, 324608, 325304, 326000, 326696, 327392, 328088, 328784, 329480, 330176, 330872, 331568, 332803, 333499, 334195, 334891, 335587, 336283, 336979, 337675, 338371, 339067, 339763, 340998, 341694, 342390, 343086, 343782, 344478, 345174, 345870, 346566, 347262, 347958, 349163, 349823, 350483, 351143, 351803, 352463, 353123, 353783, 354443, 355103, 355763, 356423, 357038, 357700, 360271, 360943, 361615, 362287, 362959, 363631, 364303, 364975, 365647, 366319, 366991, 367683, 368379, 369075, 369771, 370467, 371163, 371859, 372555, 373251, 373947, 374643, 375878, 376574, 377270, 377966, 378662, 379358, 380054, 380750, 381446, 382142, 382838, 384073, 384769, 385465, 386161, 386857, 387553, 388249, 388945, 389641, 390337, 391033, 392268, 392964, 393660, 394356, 395052, 395748, 396444, 397140, 397836, 398532, 399228, 400433, 401093, 401753, 402413, 403073, 403733, 404393, 405053, 405713, 406373, 407033, 407693, 408308, 408970, 411515, 412187, 412859, 413531, 414203, 414875, 415547, 416219, 416891, 417563, 418235, 418927, 419623, 420319, 421015, 421711, 422407, 423103, 423799, 424495, 425191, 425887, 427122, 427818, 428514, 429210, 429906, 430602, 431298, 431994, 432690, 433386, 434082, 435317, 436013, 436709, 437405, 438101, 438797, 439493, 440189, 440885, 441581, 442277, 443512, 444208, 444904, 445600, 446296, 446992, 447688, 448384, 449080, 449776, 450472, 451677, 452337, 452997, 453657, 454317, 454977, 455637, 456297, 456957, 457617, 458277, 458937, 459552, 460214, 462759, 463431, 464103, 464775, 465447, 466119, 466791, 467463, 468135, 468807, 469479, 470171, 470867, 471563, 472259, 472955, 473651, 474347, 475043, 475739, 476435, 477131, 478366, 479062, 479758, 480454, 481150, 481846, 482542, 483238, 483934, 484630, 485326, 486561, 487257, 487953, 488649, 489345, 490041, 490737, 491433, 492129, 492825, 493521, 494756, 495452, 496148, 496844, 497540, 498236, 498932, 499628, 500324, 501020, 501716, 502921, 503581, 504241, 504901, 505561, 506221, 506881, 507541, 508201, 508861, 509521, 510181, 510796, 511458, 514003, 514675, 515347, 516019, 516691, 517363, 518035, 518707, 519379, 520051, 520723, 521415, 522111, 522807, 523503, 524199, 524895, 525591, 526287, 526983, 527679, 528375, 529610, 530306, 531002, 531698, 532394, 533090, 533786, 534482, 535178, 535874, 536570, 537805, 538501, 539197, 539893, 540589, 541285, 541981, 542677, 543373, 544069, 544765, 546000, 546696, 547392, 548088, 548784, 549480, 550176, 550872, 551568, 552264, 552960, 554165, 554825, 555485, 556145, 556805, 557465, 558125, 558785, 559445, 560105, 560765, 561425, 562040, 562702, 565247, 565919, 566591, 567263, 567935, 568607, 569279, 569951, 570623, 571295, 571967, 572659, 573355, 574051, 574747, 575443, 576139, 576835, 577531, 578227, 578923, 579619, 580854, 581550, 582246, 582942, 583638, 584334, 585030, 585726, 586422, 587118, 587814, 589049, 589745, 590441, 591137, 591833, 592529, 593225, 593921, 594617, 595313, 596009, 597244, 597940, 598636, 599332, 600028, 600724, 601420, 602116, 602812, 603508, 604204, 605409, 606069, 606729, 607389, 608049, 608709, 609369, 610029, 610689, 611349, 612009, 612669, 613284, 613946, 616491, 617163, 617835, 618507, 619179, 619851, 620523, 621195, 621867, 622539, 623211, 623903, 624599, 625295, 625991, 626687, 627383, 628079, 628775, 629471, 630167, 630863, 632098, 632794, 633490, 634186, 634882, 635578, 636274, 636970, 637666, 638362, 639058, 640293, 640989, 641685, 642381, 643077, 643773, 644469, 645165, 645861, 646557, 647253, 648488, 649184, 649880, 650576, 651272, 651968, 652664, 653360, 654056, 654752, 655448, 656653, 657313, 657973, 658633, 659293, 659953, 660613, 661273, 661933, 662593, 663253, 663913, 664528, 665190]"
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '\\Qsapient\\E', 'sapient')","[1481, 2153, 2825, 3497, 4169, 4841, 5513, 6185, 6857, 7529, 8201, 8891, 9587, 10283, 10979, 11675, 12371, 13067, 13763, 14459, 15155, 15851, 17086, 17782, 18478, 19174, 19870, 20566, 21262, 21958, 22654, 23350, 24046, 25281, 25977, 26673, 27369, 28065, 28761, 29457, 30153, 30849, 31545, 32241, 33476, 34172, 34868, 35564, 36260, 36956, 37652, 38348, 39044, 39740, 40436, 41644, 42304, 42964, 43624, 44284, 44944, 45604, 46264, 46924, 47584, 48244, 48904, 49518, 50181, 52725, 53397, 54069, 54741, 55413, 56085, 56757, 57429, 58101, 58773, 59445, 60135, 60831, 61527, 62223, 62919, 63615, 64311, 65007, 65703, 66399, 67095, 68330, 69026, 69722, 70418, 71114, 71810, 72506, 73202, 73898, 74594, 75290, 76525, 77221, 77917, 78613, 79309, 80005, 80701, 81397, 82093, 82789, 83485, 84720, 85416, 86112, 86808, 87504, 88200, 88896, 89592, 90288, 90984, 91680, 92888, 93548, 94208, 94868, 95528, 96188, 96848, 97508, 98168, 98828, 99488, 100148, 100762, 101425, 103969, 104641, 105313, 105985, 106657, 107329, 108001, 108673, 109345, 110017, 110689, 111379, 112075, 112771, 113467, 114163, 114859, 115555, 116251, 116947, 117643, 118339, 119574, 120270, 120966, 121662, 122358, 123054, 123750, 124446, 125142, 125838, 126534, 127769, 128465, 129161, 129857, 130553, 131249, 131945, 132641, 133337, 134033, 134729, 135964, 136660, 137356, 138052, 138748, 139444, 140140, 140836, 141532, 142228, 142924, 144132, 144792, 145452, 146112, 146772, 147432, 148092, 148752, 149412, 150072, 150732, 151392, 152006, 152669, 155213, 155885, 156557, 157229, 157901, 158573, 159245, 159917, 160589, 161261, 161933, 162623, 163319, 164015, 164711, 165407, 166103, 166799, 167495, 168191, 168887, 169583, 170818, 171514, 172210, 172906, 173602, 174298, 174994, 175690, 176386, 177082, 177778, 179013, 179709, 180405, 181101, 181797, 182493, 183189, 183885, 184581, 185277, 185973, 187208, 187904, 188600, 189296, 189992, 190688, 191384, 192080, 192776, 193472, 194168, 195376, 196036, 196696, 197356, 198016, 198676, 199336, 199996, 200656, 201316, 201976, 202636, 203250, 203913, 206457, 207129, 207801, 208473, 209145, 209817, 210489, 211161, 211833, 212505, 213177, 213867, 214563, 215259, 215955, 216651, 217347, 218043, 218739, 219435, 220131, 220827, 222062, 222758, 223454, 224150, 224846, 225542, 226238, 226934, 227630, 228326, 229022, 230257, 230953, 231649, 232345, 233041, 233737, 234433, 235129, 235825, 236521, 237217, 238452, 239148, 239844, 240540, 241236, 241932, 242628, 243324, 244020, 244716, 245412, 246620, 247280, 247940, 248600, 249260, 249920, 250580, 251240, 251900, 252560, 253220, 253880, 254494, 255157, 257701, 258373, 259045, 259717, 260389, 261061, 261733, 262405, 263077, 263749, 264421, 265111, 265807, 266503, 267199, 267895, 268591, 269287, 269983, 270679, 271375, 272071, 273306, 274002, 274698, 275394, 276090, 276786, 277482, 278178, 278874, 279570, 280266, 281501, 282197, 282893, 283589, 284285, 284981, 285677, 286373, 287069, 287765, 288461, 289696, 290392, 291088, 291784, 292480, 293176, 293872, 294568, 295264, 295960, 296656, 297864, 298524, 299184, 299844, 300504, 301164, 301824, 302484, 303144, 303804, 304464, 305124, 305738, 306401, 308945, 309617, 310289, 310961, 311633, 312305, 312977, 313649, 314321, 314993, 315665, 316355, 317051, 317747, 318443, 319139, 319835, 320531, 321227, 321923, 322619, 323315, 324550, 325246, 325942, 326638, 327334, 328030, 328726, 329422, 330118, 330814, 331510, 332745, 333441, 334137, 334833, 335529, 336225, 336921, 337617, 338313, 339009, 339705, 340940, 341636, 342332, 343028, 343724, 344420, 345116, 345812, 346508, 347204, 347900, 349108, 349768, 350428, 351088, 351748, 352408, 353068, 353728, 354388, 355048, 355708, 356368, 356982, 357645, 360215, 360887, 361559, 362231, 362903, 363575, 364247, 364919, 365591, 366263, 366935, 367625, 368321, 369017, 369713, 370409, 371105, 371801, 372497, 373193, 373889, 374585, 375820, 376516, 377212, 377908, 378604, 379300, 379996, 380692, 381388, 382084, 382780, 384015, 384711, 385407, 386103, 386799, 387495, 388191, 388887, 389583, 390279, 390975, 392210, 392906, 393602, 394298, 394994, 395690, 396386, 397082, 397778, 398474, 399170, 400378, 401038, 401698, 402358, 403018, 403678, 404338, 404998, 405658, 406318, 406978, 407638, 408252, 408915, 411459, 412131, 412803, 413475, 414147, 414819, 415491, 416163, 416835, 417507, 418179, 418869, 419565, 420261, 420957, 421653, 422349, 423045, 423741, 424437, 425133, 425829, 427064, 427760, 428456, 429152, 429848, 430544, 431240, 431936, 432632, 433328, 434024, 435259, 435955, 436651, 437347, 438043, 438739, 439435, 440131, 440827, 441523, 442219, 443454, 444150, 444846, 445542, 446238, 446934, 447630, 448326, 449022, 449718, 450414, 451622, 452282, 452942, 453602, 454262, 454922, 455582, 456242, 456902, 457562, 458222, 458882, 459496, 460159, 462703, 463375, 464047, 464719, 465391, 466063, 466735, 467407, 468079, 468751, 469423, 470113, 470809, 471505, 472201, 472897, 473593, 474289, 474985, 475681, 476377, 477073, 478308, 479004, 479700, 480396, 481092, 481788, 482484, 483180, 483876, 484572, 485268, 486503, 487199, 487895, 488591, 489287, 489983, 490679, 491375, 492071, 492767, 493463, 494698, 495394, 496090, 496786, 497482, 498178, 498874, 499570, 500266, 500962, 501658, 502866, 503526, 504186, 504846, 505506, 506166, 506826, 507486, 508146, 508806, 509466, 510126, 510740, 511403, 513947, 514619, 515291, 515963, 516635, 517307, 517979, 518651, 519323, 519995, 520667, 521357, 522053, 522749, 523445, 524141, 524837, 525533, 526229, 526925, 527621, 528317, 529552, 530248, 530944, 531640, 532336, 533032, 533728, 534424, 535120, 535816, 536512, 537747, 538443, 539139, 539835, 540531, 541227, 541923, 542619, 543315, 544011, 544707, 545942, 546638, 547334, 548030, 548726, 549422, 550118, 550814, 551510, 552206, 552902, 554110, 554770, 555430, 556090, 556750, 557410, 558070, 558730, 559390, 560050, 560710, 561370, 561984, 562647, 565191, 565863, 566535, 567207, 567879, 568551, 569223, 569895, 570567, 571239, 571911, 572601, 573297, 573993, 574689, 575385, 576081, 576777, 577473, 578169, 578865, 579561, 580796, 581492, 582188, 582884, 583580, 584276, 584972, 585668, 586364, 587060, 587756, 588991, 589687, 590383, 591079, 591775, 592471, 593167, 593863, 594559, 595255, 595951, 597186, 597882, 598578, 599274, 599970, 600666, 601362, 602058, 602754, 603450, 604146, 605354, 606014, 606674, 607334, 607994, 608654, 609314, 609974, 610634, 611294, 611954, 612614, 613228, 613891, 616435, 617107, 617779, 618451, 619123, 619795, 620467, 621139, 621811, 622483, 623155, 623845, 624541, 625237, 625933, 626629, 627325, 628021, 628717, 629413, 630109, 630805, 632040, 632736, 633432, 634128, 634824, 635520, 636216, 636912, 637608, 638304, 639000, 640235, 640931, 641627, 642323, 643019, 643715, 644411, 645107, 645803, 646499, 647195, 648430, 649126, 649822, 650518, 651214, 651910, 652606, 653302, 653998, 654694, 655390, 656598, 657258, 657918, 658578, 659238, 659898, 660558, 661218, 661878, 662538, 663198, 663858, 664472, 665135]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'setTransactionManagerBeanName')","[51129, 102373, 153617, 204861, 256105, 307349, 358593, 409863, 461107, 512351, 563595, 614839, 666083]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '([\\s\\S]*)\\((.*)\\)', 'testFindObject(com.sapient.ipv.repositories.AccountRepositoryShould)')","[465, 858]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'invokeWithinTransaction')","[51529, 102773, 154017, 205261, 256505, 307749, 358993, 410263, 461507, 512751, 563995, 615239, 666483]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '([\\s\\S]*)\\((.*)\\)', 'com.sapient.ipv.domain.PersistentTicketTest')","[36, 951]"
"('RegexPatternTypeFilter.java', 'org.springframework.core.type.filter.RegexPatternTypeFilter', 'match', '.*\\.TicketRepositoryImpl', 'com.sapient.ipv.repositories.ManualRepositoryTest')","[40904, 92148, 143392, 194636, 245880, 297124, 348368, 399638, 450882, 502126, 553370, 604614, 655858]"
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '.*\\Q.class\\E', 'RegionRepositoryShould.class')","[3665, 11153, 19348, 27543, 35738, 54909, 62397, 70592, 78787, 86982, 106153, 113641, 121836, 130031, 138226, 157397, 164885, 173080, 181275, 189470, 208641, 216129, 224324, 232519, 240714, 259885, 267373, 275568, 283763, 291958, 311129, 318617, 326812, 335007, 343202, 362399, 369887, 378082, 386277, 394472, 413643, 421131, 429326, 437521, 445716, 464887, 472375, 480570, 488765, 496960, 516131, 523619, 531814, 540009, 548204, 567375, 574863, 583058, 591253, 599448, 618619, 626107, 634302, 642497, 650692]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'ajc$afterReturning$org_springframework_transaction_aspectj_AbstractTransactionAspect$3$2a73e96c')","[50691, 101935, 153179, 204423, 255667, 306911, 358155, 409425, 460669, 511913, 563157, 614401, 665645]"
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '.*\\Q.class\\E', 'PersistentTicket.class')","[45109, 96353, 147597, 198841, 250085, 301329, 352573, 403843, 455087, 506331, 557575, 608819, 660063]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'hashCode')","[52016, 103260, 154504, 205748, 256992, 308236, 359480, 410750, 461994, 513238, 564482, 615726, 666970]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'ajc$pointcut$$transactionalMethodExecution$a80')","[50422, 101666, 152910, 204154, 255398, 306642, 357886, 409156, 460400, 511644, 562888, 614132, 665376]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'equals')","[51934, 103178, 154422, 205666, 256910, 308154, 359398, 410668, 461912, 513156, 564400, 615644, 666888]"
"('RegexPatternTypeFilter.java', 'org.springframework.core.type.filter.RegexPatternTypeFilter', 'match', '.*\\.RegionRepositoryImpl', 'com.sapient.ipv.repositories.AccountRepository')","[32807, 84051, 135295, 186539, 237783, 289027, 340271, 391541, 442785, 494029, 545273, 596517, 647761]"
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '.*\\Q.class\\E', 'UserRepositoryShould.class')","[2321, 9761, 17956, 26151, 34346, 53565, 61005, 69200, 77395, 85590, 104809, 112249, 120444, 128639, 136834, 156053, 163493, 171688, 179883, 188078, 207297, 214737, 222932, 231127, 239322, 258541, 265981, 274176, 282371, 290566, 309785, 317225, 325420, 333615, 341810, 361055, 368495, 376690, 384885, 393080, 412299, 419739, 427934, 436129, 444324, 463543, 470983, 479178, 487373, 495568, 514787, 522227, 530422, 538617, 546812, 566031, 573471, 581666, 589861, 598056, 617275, 624715, 632910, 641105, 649300]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'getClass')","[52057, 103301, 154545, 205789, 257033, 308277, 359521, 410791, 462035, 513279, 564523, 615767, 667011]"
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '\\Qrepositories\\E', 'repositories')","[1593, 2265, 2937, 3609, 4281, 4953, 5625, 6297, 6969, 7641, 8313, 9007, 9703, 10399, 11095, 11791, 12487, 13183, 13879, 14575, 15271, 15967, 17202, 17898, 18594, 19290, 19986, 20682, 21378, 22074, 22770, 23466, 24162, 25397, 26093, 26789, 27485, 28181, 28877, 29573, 30269, 30965, 31661, 32357, 33592, 34288, 34984, 35680, 36376, 37072, 37768, 38464, 39160, 39856, 40552, 52837, 53509, 54181, 54853, 55525, 56197, 56869, 57541, 58213, 58885, 59557, 60251, 60947, 61643, 62339, 63035, 63731, 64427, 65123, 65819, 66515, 67211, 68446, 69142, 69838, 70534, 71230, 71926, 72622, 73318, 74014, 74710, 75406, 76641, 77337, 78033, 78729, 79425, 80121, 80817, 81513, 82209, 82905, 83601, 84836, 85532, 86228, 86924, 87620, 88316, 89012, 89708, 90404, 91100, 91796, 104081, 104753, 105425, 106097, 106769, 107441, 108113, 108785, 109457, 110129, 110801, 111495, 112191, 112887, 113583, 114279, 114975, 115671, 116367, 117063, 117759, 118455, 119690, 120386, 121082, 121778, 122474, 123170, 123866, 124562, 125258, 125954, 126650, 127885, 128581, 129277, 129973, 130669, 131365, 132061, 132757, 133453, 134149, 134845, 136080, 136776, 137472, 138168, 138864, 139560, 140256, 140952, 141648, 142344, 143040, 155325, 155997, 156669, 157341, 158013, 158685, 159357, 160029, 160701, 161373, 162045, 162739, 163435, 164131, 164827, 165523, 166219, 166915, 167611, 168307, 169003, 169699, 170934, 171630, 172326, 173022, 173718, 174414, 175110, 175806, 176502, 177198, 177894, 179129, 179825, 180521, 181217, 181913, 182609, 183305, 184001, 184697, 185393, 186089, 187324, 188020, 188716, 189412, 190108, 190804, 191500, 192196, 192892, 193588, 194284, 206569, 207241, 207913, 208585, 209257, 209929, 210601, 211273, 211945, 212617, 213289, 213983, 214679, 215375, 216071, 216767, 217463, 218159, 218855, 219551, 220247, 220943, 222178, 222874, 223570, 224266, 224962, 225658, 226354, 227050, 227746, 228442, 229138, 230373, 231069, 231765, 232461, 233157, 233853, 234549, 235245, 235941, 236637, 237333, 238568, 239264, 239960, 240656, 241352, 242048, 242744, 243440, 244136, 244832, 245528, 257813, 258485, 259157, 259829, 260501, 261173, 261845, 262517, 263189, 263861, 264533, 265227, 265923, 266619, 267315, 268011, 268707, 269403, 270099, 270795, 271491, 272187, 273422, 274118, 274814, 275510, 276206, 276902, 277598, 278294, 278990, 279686, 280382, 281617, 282313, 283009, 283705, 284401, 285097, 285793, 286489, 287185, 287881, 288577, 289812, 290508, 291204, 291900, 292596, 293292, 293988, 294684, 295380, 296076, 296772, 309057, 309729, 310401, 311073, 311745, 312417, 313089, 313761, 314433, 315105, 315777, 316471, 317167, 317863, 318559, 319255, 319951, 320647, 321343, 322039, 322735, 323431, 324666, 325362, 326058, 326754, 327450, 328146, 328842, 329538, 330234, 330930, 331626, 332861, 333557, 334253, 334949, 335645, 336341, 337037, 337733, 338429, 339125, 339821, 341056, 341752, 342448, 343144, 343840, 344536, 345232, 345928, 346624, 347320, 348016, 360327, 360999, 361671, 362343, 363015, 363687, 364359, 365031, 365703, 366375, 367047, 367741, 368437, 369133, 369829, 370525, 371221, 371917, 372613, 373309, 374005, 374701, 375936, 376632, 377328, 378024, 378720, 379416, 380112, 380808, 381504, 382200, 382896, 384131, 384827, 385523, 386219, 386915, 387611, 388307, 389003, 389699, 390395, 391091, 392326, 393022, 393718, 394414, 395110, 395806, 396502, 397198, 397894, 398590, 399286, 411571, 412243, 412915, 413587, 414259, 414931, 415603, 416275, 416947, 417619, 418291, 418985, 419681, 420377, 421073, 421769, 422465, 423161, 423857, 424553, 425249, 425945, 427180, 427876, 428572, 429268, 429964, 430660, 431356, 432052, 432748, 433444, 434140, 435375, 436071, 436767, 437463, 438159, 438855, 439551, 440247, 440943, 441639, 442335, 443570, 444266, 444962, 445658, 446354, 447050, 447746, 448442, 449138, 449834, 450530, 462815, 463487, 464159, 464831, 465503, 466175, 466847, 467519, 468191, 468863, 469535, 470229, 470925, 471621, 472317, 473013, 473709, 474405, 475101, 475797, 476493, 477189, 478424, 479120, 479816, 480512, 481208, 481904, 482600, 483296, 483992, 484688, 485384, 486619, 487315, 488011, 488707, 489403, 490099, 490795, 491491, 492187, 492883, 493579, 494814, 495510, 496206, 496902, 497598, 498294, 498990, 499686, 500382, 501078, 501774, 514059, 514731, 515403, 516075, 516747, 517419, 518091, 518763, 519435, 520107, 520779, 521473, 522169, 522865, 523561, 524257, 524953, 525649, 526345, 527041, 527737, 528433, 529668, 530364, 531060, 531756, 532452, 533148, 533844, 534540, 535236, 535932, 536628, 537863, 538559, 539255, 539951, 540647, 541343, 542039, 542735, 543431, 544127, 544823, 546058, 546754, 547450, 548146, 548842, 549538, 550234, 550930, 551626, 552322, 553018, 565303, 565975, 566647, 567319, 567991, 568663, 569335, 570007, 570679, 571351, 572023, 572717, 573413, 574109, 574805, 575501, 576197, 576893, 577589, 578285, 578981, 579677, 580912, 581608, 582304, 583000, 583696, 584392, 585088, 585784, 586480, 587176, 587872, 589107, 589803, 590499, 591195, 591891, 592587, 593283, 593979, 594675, 595371, 596067, 597302, 597998, 598694, 599390, 600086, 600782, 601478, 602174, 602870, 603566, 604262, 616547, 617219, 617891, 618563, 619235, 619907, 620579, 621251, 621923, 622595, 623267, 623961, 624657, 625353, 626049, 626745, 627441, 628137, 628833, 629529, 630225, 630921, 632156, 632852, 633548, 634244, 634940, 635636, 636332, 637028, 637724, 638420, 639116, 640351, 641047, 641743, 642439, 643135, 643831, 644527, 645223, 645919, 646615, 647311, 648546, 649242, 649938, 650634, 651330, 652026, 652722, 653418, 654114, 654810, 655506]"
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '.*\\Q.class\\E', 'Region.class')","[47089, 98333, 149577, 200821, 252065, 303309, 354553, 405823, 457067, 508311, 559555, 610799, 662043]"
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '.*\\Q.class\\E', 'AccountProperty.class')","[45769, 97013, 148257, 199501, 250745, 301989, 353233, 404503, 455747, 506991, 558235, 609479, 660723]"
"('RegexPatternTypeFilter.java', 'org.springframework.core.type.filter.RegexPatternTypeFilter', 'match', '.*\\.UserRepositoryImpl', 'com.sapient.ipv.repositories.TicketRepositoryShould')","[24269, 75513, 126757, 178001, 229245, 280489, 331733, 383003, 434247, 485491, 536735, 587979, 639223]"
